,Year,Month,Country_of_origin,Imports_hardcoal_tonnes,Imports_hardcoal_gigajoules,Average_calorificvalue_hardcoal,Imports_hardcoal_euros,Imports_hardcoal_eurospert,Imports_of_hard_coal_in_euros/tce
0,2004,January,EU countries,3280.0,61556.0,18767.0,116541.0,35.53,55.49
1,2004,January,Third countries,3586305.0,95536615.0,26639.0,150263584.0,41.9,46.1
2,2004,January,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
3,2004,January,Russian Federation,301727.0,7822842.0,25927.0,12736439.0,42.21,47.72
4,2004,January,South Africa,1059709.0,26718972.0,25213.0,37711705.0,35.59,41.37
5,2004,January,United States,,,,,,
6,2004,January,Canada,,,,,,
7,2004,January,Colombia,396707.0,10040628.0,25310.0,17243556.0,43.47,50.33
8,2004,January,Australia,555276.0,15937317.0,28702.0,25848606.0,46.55,47.53
9,2004,January,Other third countries,1018059.0,27458581.0,26972.0,44739402.0,43.95,47.75
10,2004,February,EU countries,2309.0,70474.0,30521.0,109821.0,47.56,45.67
11,2004,February,Third countries,3125709.0,82698651.0,26458.0,137746495.0,44.07,48.81
12,2004,February,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
13,2004,February,Russian Federation,350186.0,9010199.0,25730.0,15850427.0,45.26,51.56
14,2004,February,South Africa,827540.0,20830500.0,25172.0,30792565.0,37.21,43.32
15,2004,February,United States,,,,,,
16,2004,February,Canada,,,,,,
17,2004,February,Colombia,366115.0,9207940.0,25150.0,18509230.0,50.56,58.91
18,2004,February,Australia,332236.0,9874521.0,29721.0,15750047.0,47.41,46.75
19,2004,February,Other third countries,1071156.0,28576631.0,26678.0,48356801.0,45.14,49.59
20,2004,March,EU countries,2927.0,57303.0,19577.0,103947.0,35.51,53.16
21,2004,March,Third countries,3083054.0,82849764.0,26873.0,144523157.0,46.88,51.12
22,2004,March,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
23,2004,March,Russian Federation,540660.0,13847279.0,25612.0,25967338.0,48.03,54.96
24,2004,March,South Africa,689649.0,17386749.0,25211.0,26306777.0,38.15,44.34
25,2004,March,United States,,,,,,
26,2004,March,Canada,,,,,,
27,2004,March,Colombia,289315.0,7307262.0,25257.0,14918533.0,51.57,59.84
28,2004,March,Australia,370512.0,11279887.0,30444.0,18553519.0,50.08,48.21
29,2004,March,Other third countries,897067.0,24201125.0,26978.0,44271109.0,49.35,53.61
30,2004,April,EU countries,20230.0,430782.0,21294.0,870765.0,43.04,59.24
31,2004,April,Third countries,2942840.0,77989874.0,26502.0,144591973.0,49.13,54.34
32,2004,April,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
33,2004,April,Russian Federation,377840.0,9573181.0,25337.0,21740955.0,57.54,66.56
34,2004,April,South Africa,1117348.0,28140813.0,25185.0,45429178.0,40.66,47.31
35,2004,April,United States,,,,,,
36,2004,April,Canada,,,,,,
37,2004,April,Colombia,279391.0,7252540.0,25958.0,14903905.0,53.34,60.23
38,2004,April,Australia,158590.0,4838148.0,30507.0,8742460.0,55.13,52.96
39,2004,April,Other third countries,666421.0,18214991.0,27333.0,36846926.0,55.29,59.29
40,2004,May,EU countries,647533.0,17408640.0,26885.0,34778956.0,53.71,58.55
41,2004,May,Third countries,2311289.0,62875780.0,27204.0,117159451.0,50.69,54.61
42,2004,May,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
43,2004,May,Russian Federation,463682.0,12049747.0,25987.0,27611474.0,59.55,67.16
44,2004,May,South Africa,679963.0,17120686.0,25179.0,26806072.0,39.42,45.89
45,2004,May,United States,,,,,,
46,2004,May,Canada,,,,,,
47,2004,May,Colombia,298281.0,7632391.0,25588.0,16592918.0,55.63,63.72
48,2004,May,Australia,415043.0,13420287.0,32335.0,25027435.0,60.3,54.66
49,2004,May,Other third countries,245416.0,6470996.0,26367.0,10045544.0,40.93,45.5
50,2004,June,EU countries,816009.0,21146482.0,25915.0,40172480.0,49.23,55.68
51,2004,June,Third countries,2176297.0,59172814.0,27190.0,125740821.0,57.78,62.28
52,2004,June,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
53,2004,June,Russian Federation,595496.0,15382708.0,25832.0,35004462.0,58.78,66.69
54,2004,June,South Africa,534285.0,13446079.0,25166.0,23156074.0,43.34,50.47
55,2004,June,United States,,,,,,
56,2004,June,Canada,,,,,,
57,2004,June,Colombia,248183.0,6402869.0,25799.0,15535891.0,62.6,71.11
58,2004,June,Australia,386619.0,11991740.0,31017.0,26480105.0,68.49,64.72
59,2004,June,Other third countries,84038.0,2380527.0,28327.0,4829606.0,57.47,59.46
60,2004,July,EU countries,693211.0,18083314.0,26086.0,40491268.0,58.41,65.63
61,2004,July,Third countries,2335746.0,63203084.0,27059.0,127784331.0,54.71,59.26
62,2004,July,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
63,2004,July,Russian Federation,530969.0,13707650.0,25816.0,28972538.0,54.57,61.95
64,2004,July,South Africa,618808.0,15553216.0,25134.0,25516995.0,41.24,48.08
65,2004,July,United States,,,,,,
66,2004,July,Canada,,,,,,
67,2004,July,Colombia,498474.0,13131462.0,26343.0,29302485.0,58.78,65.4
68,2004,July,Australia,296576.0,9079732.0,30615.0,20141456.0,67.91,65.01
69,2004,July,Other third countries,182728.0,5369025.0,29383.0,11068892.0,60.58,60.42
70,2004,August,EU countries,655412.0,17170031.0,26197.0,42826327.0,65.34,73.1
71,2004,August,Third countries,2184994.0,58828816.0,26924.0,128641190.0,58.87,64.09
72,2004,August,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
73,2004,August,Russian Federation,479341.0,12171140.0,25391.0,27888228.0,58.18,67.15
74,2004,August,South Africa,698341.0,17626673.0,25241.0,31653774.0,45.33,52.63
75,2004,August,United States,,,,,,
76,2004,August,Canada,,,,,,
77,2004,August,Colombia,265829.0,6676255.0,25115.0,16429389.0,61.8,72.12
78,2004,August,Australia,260862.0,8230713.0,31552.0,17025736.0,65.27,60.63
79,2004,August,Other third countries,323210.0,9360366.0,28961.0,25715596.0,79.56,80.52
80,2004,September,EU countries,923553.0,24188214.0,26190.0,54921116.0,59.47,66.55
81,2004,September,Third countries,2362066.0,64011148.0,27100.0,135246392.0,57.26,61.92
82,2004,September,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
83,2004,September,Russian Federation,409112.0,10632446.0,25989.0,24454178.0,59.77,67.41
84,2004,September,South Africa,901931.0,23051609.0,25558.0,49213300.0,54.56,62.57
85,2004,September,United States,,,,,,
86,2004,September,Canada,,,,,,
87,2004,September,Colombia,249472.0,6425210.0,25755.0,14629200.0,58.64,66.73
88,2004,September,Australia,284474.0,8710734.0,30620.0,18147469.0,63.79,61.06
89,2004,September,Other third countries,234581.0,6663106.0,28404.0,11852956.0,50.53,52.14
90,2004,October,EU countries,740702.0,19508389.0,26338.0,44731197.0,60.39,67.2
91,2004,October,Third countries,2508917.0,66900284.0,26665.0,141599253.0,56.44,62.03
92,2004,October,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
93,2004,October,Russian Federation,622758.0,16221655.0,26048.0,36465244.0,58.55,65.88
94,2004,October,South Africa,764056.0,19263113.0,25212.0,38028219.0,49.77,57.86
95,2004,October,United States,,,,,,
96,2004,October,Canada,,,,,,
97,2004,October,Colombia,314604.0,7875733.0,25034.0,18206309.0,57.87,67.75
98,2004,October,Australia,349536.0,10494109.0,30023.0,22694263.0,64.93,63.38
99,2004,October,Other third countries,231192.0,6407630.0,27716.0,10997731.0,47.57,50.3
100,2004,November,EU countries,756149.0,19979982.0,26423.0,45087750.0,59.63,66.14
101,2004,November,Third countries,2523623.0,68432076.0,27117.0,151564110.0,60.06,64.91
102,2004,November,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
103,2004,November,Russian Federation,648122.0,17001386.0,26232.0,37892454.0,58.47,65.32
104,2004,November,South Africa,782315.0,20044818.0,25622.0,44280107.0,56.6,64.74
105,2004,November,United States,,,,,,
106,2004,November,Canada,,,,,,
107,2004,November,Colombia,302274.0,7596316.0,25131.0,17694309.0,58.54,68.27
108,2004,November,Australia,418108.0,12809100.0,30636.0,26892981.0,64.32,61.53
109,2004,November,Other third countries,166380.0,4680396.0,28131.0,11531380.0,69.31,72.21
110,2004,December,EU countries,725877.0,19075135.0,26279.0,44538244.0,61.36,68.43
111,2004,December,Third countries,1908401.0,50533614.0,26480.0,111106906.0,58.22,64.44
112,2004,December,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
113,2004,December,Russian Federation,511214.0,13089348.0,25604.0,31602305.0,61.82,70.76
114,2004,December,South Africa,630008.0,15865766.0,25183.0,30726715.0,48.77,56.76
115,2004,December,United States,,,,,,
116,2004,December,Canada,,,,,,
117,2004,December,Colombia,209480.0,5203156.0,24838.0,13231185.0,63.16,74.53
118,2004,December,Australia,168299.0,5176661.0,30759.0,11595278.0,68.9,65.65
119,2004,December,Other third countries,232927.0,6430362.0,27607.0,12923151.0,55.48,58.9
120,2005,January,EU countries,738235.0,19565201.0,26503.0,47012435.0,63.68,70.42
121,2005,January,Third countries,2487993.0,66989330.0,26925.0,150070536.0,60.32,65.66
122,2005,January,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
123,2005,January,Russian Federation,417567.0,10821796.0,25916.0,25315446.0,60.63,68.56
124,2005,January,South Africa,911256.0,23043031.0,25287.0,49960041.0,54.83,63.54
125,2005,January,United States,,,,,,
126,2005,January,Canada,,,,,,
127,2005,January,Colombia,398075.0,10527861.0,26447.0,24372970.0,61.23,67.85
128,2005,January,Australia,377631.0,11449174.0,30318.0,25961917.0,68.75,66.46
129,2005,January,Other third countries,124181.0,3570949.0,28756.0,7279559.0,58.62,59.75
130,2005,February,EU countries,492434.0,13091599.0,26585.0,32488577.0,65.98,72.73
131,2005,February,Third countries,2397894.0,63769234.0,26594.0,141178914.0,58.88,64.89
132,2005,February,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
133,2005,February,Russian Federation,591809.0,15634585.0,26418.0,34210926.0,57.81,64.13
134,2005,February,South Africa,943791.0,23645593.0,25054.0,51853536.0,54.94,64.27
135,2005,February,United States,,,,,,
136,2005,February,Canada,,,,,,
137,2005,February,Colombia,208264.0,5252995.0,25223.0,12558643.0,60.3,70.07
138,2005,February,Australia,301852.0,9078707.0,30077.0,19767534.0,65.49,63.81
139,2005,February,Other third countries,124063.0,3337872.0,26905.0,7198960.0,58.03,63.21
140,2005,March,EU countries,517247.0,13638995.0,26368.0,32269901.0,62.39,69.34
141,2005,March,Third countries,2244948.0,60962364.0,27155.0,139792183.0,62.27,67.21
142,2005,March,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
143,2005,March,Russian Federation,520704.0,13825261.0,26551.0,30492127.0,58.56,64.64
144,2005,March,South Africa,680152.0,17063424.0,25088.0,37558519.0,55.22,64.51
145,2005,March,United States,,,,,,
146,2005,March,Canada,,,,,,
147,2005,March,Colombia,208863.0,5268175.0,25223.0,12787913.0,61.23,71.14
148,2005,March,Australia,364562.0,10795044.0,29611.0,25497796.0,69.94,69.23
149,2005,March,Other third countries,135311.0,3998401.0,29550.0,10195584.0,75.35,74.73
150,2005,April,EU countries,839978.0,22320310.0,26572.0,50064878.0,59.6,65.74
151,2005,April,Third countries,1980708.0,53167653.0,26843.0,122024142.0,61.61,67.26
152,2005,April,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
153,2005,April,Russian Federation,630249.0,16741984.0,26564.0,38157567.0,60.54,66.8
154,2005,April,South Africa,495804.0,12421370.0,25053.0,27316627.0,55.1,64.45
155,2005,April,United States,,,,,,
156,2005,April,Canada,,,,,,
157,2005,April,Colombia,293203.0,7284919.0,24846.0,16230404.0,55.36,65.3
158,2005,April,Australia,233376.0,7124593.0,30528.0,15514044.0,66.48,63.82
159,2005,April,Other third countries,138659.0,3850078.0,27767.0,8619965.0,62.17,65.62
160,2005,May,EU countries,580734.0,15221554.0,26211.0,36296963.0,62.5,69.89
161,2005,May,Third countries,2828723.0,76770290.0,27140.0,182430177.0,64.49,69.64
162,2005,May,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
163,2005,May,Russian Federation,964087.0,25089746.0,26024.0,56868337.0,58.99,66.43
164,2005,May,South Africa,778233.0,19979416.0,25673.0,48012639.0,61.69,70.43
165,2005,May,United States,,,,,,
166,2005,May,Canada,,,,,,
167,2005,May,Colombia,178485.0,4462008.0,24999.0,10320565.0,57.82,67.79
168,2005,May,Australia,475218.0,14521814.0,30558.0,33370448.0,70.22,67.35
169,2005,May,Other third countries,159120.0,4374617.0,27493.0,10788688.0,67.8,72.28
170,2005,June,EU countries,612546.0,16449804.0,26855.0,38129274.0,62.25,67.93
171,2005,June,Third countries,2124240.0,57154401.0,26906.0,141612189.0,66.66,72.62
172,2005,June,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
173,2005,June,Russian Federation,812218.0,21282813.0,26203.0,48761632.0,60.04,67.15
174,2005,June,South Africa,610657.0,15409644.0,25235.0,35548323.0,58.21,67.61
175,2005,June,United States,,,,,,
176,2005,June,Canada,,,,,,
177,2005,June,Colombia,143988.0,3561761.0,24737.0,8733011.0,60.65,71.86
178,2005,June,Australia,251098.0,7700225.0,30666.0,21898460.0,87.21,83.35
179,2005,June,Other third countries,61380.0,1750906.0,28526.0,4349766.0,70.87,72.81
180,2005,July,EU countries,774854.0,20645760.0,26645.0,46012544.0,59.38,65.32
181,2005,July,Third countries,2265618.0,60957994.0,26906.0,153862174.0,67.91,73.98
182,2005,July,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
183,2005,July,Russian Federation,636581.0,16664756.0,26179.0,39318834.0,61.77,69.15
184,2005,July,South Africa,756796.0,19061369.0,25187.0,43358150.0,57.29,66.67
185,2005,July,United States,,,,,,
186,2005,July,Canada,,,,,,
187,2005,July,Colombia,219071.0,5464147.0,34942.0,12840143.0,58.61,68.87
188,2005,July,Australia,277172.0,8493862.0,30645.0,26726807.0,96.43,92.22
189,2005,July,Other third countries,135129.0,3922552.0,29028.0,9124275.0,67.52,68.17
190,2005,August,EU countries,657238.0,17571694.0,26736.0,40113357.0,61.03,66.91
191,2005,August,Third countries,2374180.0,63917878.0,26922.0,165507302.0,69.71,75.89
192,2005,August,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
193,2005,August,Russian Federation,559855.0,14617774.0,26110.0,33380221.0,59.62,66.93
194,2005,August,South Africa,660487.0,16625787.0,25172.0,36948430.0,55.94,65.13
195,2005,August,United States,,,,,,
196,2005,August,Canada,,,,,,
197,2005,August,Colombia,398978.0,9994870.0,25051.0,22863688.0,57.31,67.04
198,2005,August,Australia,302025.0,9130401.0,30231.0,31104763.0,102.99,99.84
199,2005,August,Other third countries,203926.0,5966880.0,29260.0,17971039.0,88.13,88.27
200,2005,September,EU countries,892944.0,24092842.0,26981.0,52859192.0,59.2,64.3
201,2005,September,Third countries,2057069.0,56263224.0,27351.0,152024833.0,73.9,79.19
202,2005,September,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
203,2005,September,Russian Federation,453483.0,11943806.0,26338.0,27993108.0,61.73,68.69
204,2005,September,South Africa,461491.0,11609380.0,25156.0,25472239.0,55.2,64.3
205,2005,September,United States,,,,,,
206,2005,September,Canada,,,,,,
207,2005,September,Colombia,350228.0,8761305.0,25016.0,19951010.0,56.97,66.74
208,2005,September,Australia,437439.0,13416876.0,30671.0,50943221.0,116.46,111.28
209,2005,September,Other third countries,153537.0,4408164.0,28711.0,10254781.0,66.79,68.18
210,2005,October,EU countries,1003302.0,26933856.0,26845.0,58214998.0,58.02,63.35
211,2005,October,Third countries,2346591.0,63979528.0,27265.0,173765910.0,74.05,79.6
212,2005,October,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
213,2005,October,Russian Federation,689087.0,18534401.0,26897.0,43287275.0,62.82,68.45
214,2005,October,South Africa,662037.0,16649321.0,25149.0,38130741.0,57.6,67.12
215,2005,October,United States,,,,,,
216,2005,October,Canada,,,,,,
217,2005,October,Colombia,221524.0,5422777.0,24479.0,12250567.0,55.3,66.21
218,2005,October,Australia,318023.0,9758669.0,30685.0,36459048.0,114.64,109.5
219,2005,October,Other third countries,140410.0,3993195.0,28440.0,9268841.0,66.01,68.03
220,2005,November,EU countries,830268.0,22307749.0,26868.0,49016248.0,59.04,64.4
221,2005,November,Third countries,1984350.0,53838735.0,27132.0,147165082.0,74.16,80.11
222,2005,November,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
223,2005,November,Russian Federation,579627.0,15389975.0,26552.0,35645595.0,61.5,67.88
224,2005,November,South Africa,600475.0,15178832.0,25278.0,34076341.0,56.75,65.8
225,2005,November,United States,,,,,,
226,2005,November,Canada,,,,,,
227,2005,November,Colombia,155854.0,3783369.0,24275.0,8969806.0,57.55,69.48
228,2005,November,Australia,371241.0,11343774.0,30556.0,41121427.0,110.77,106.24
229,2005,November,Other third countries,77948.0,2077445.0,26652.0,4828734.0,61.95,68.12
230,2005,December,EU countries,893216.0,23953040.0,26817.0,52559900.0,58.84,64.31
231,2005,December,Third countries,2552424.0,69033936.0,27046.0,185050019.0,72.5,78.56
232,2005,December,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
233,2005,December,Russian Federation,690659.0,18359260.0,26582.0,43126277.0,62.44,68.85
234,2005,December,South Africa,743573.0,18703599.0,25154.0,41103913.0,55.28,64.41
235,2005,December,United States,,,,,,
236,2005,December,Canada,,,,,,
237,2005,December,Colombia,291834.0,7296598.0,25003.0,17207396.0,58.96,69.12
238,2005,December,Australia,461743.0,14145382.0,30635.0,50686688.0,109.77,105.02
239,2005,December,Other third countries,176264.0,4773981.0,27084.0,11060733.0,62.75,67.9
240,2006,January,EU countries,788159.0,21480464.0,27254.0,44354464.0,56.28,60.52
241,2006,January,Third countries,2720229.0,72942850.0,26815.0,191108650.0,70.25,76.79
242,2006,January,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
243,2006,January,Russian Federation,658719.0,17506483.0,26577.0,39530237.0,60.01,66.18
244,2006,January,South Africa,912295.0,23002034.0,25213.0,48113817.0,52.74,61.3
245,2006,January,United States,104747.0,3189825.0,30453.0,12350064.0,117.9,113.47
246,2006,January,Canada,190923.0,5826970.0,30520.0,23744838.0,124.37,119.43
247,2006,January,Colombia,354157.0,8909976.0,25158.0,20043671.0,56.6,65.93
248,2006,January,Australia,330679.0,10227815.0,30930.0,38784604.0,117.29,111.14
249,2006,January,Other third countries,168709.0,4279747.0,25368.0,8541419.0,50.63,58.49
250,2006,February,EU countries,816743.0,22310505.0,27316.0,46657392.0,57.13,61.29
251,2006,February,Third countries,2705107.0,72927246.0,26959.0,199965676.0,73.92,80.36
252,2006,February,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
253,2006,February,Russian Federation,523032.0,13814942.0,26413.0,31954288.0,61.09,67.79
254,2006,February,South Africa,1045956.0,26361952.0,25204.0,57901251.0,55.36,64.37
255,2006,February,United States,90166.0,2737567.0,30361.0,10622595.0,117.81,113.72
256,2006,February,Canada,151792.0,4632692.0,30520.0,19061937.0,125.58,120.59
257,2006,February,Colombia,211295.0,5295707.0,25063.0,11064590.0,52.37,61.23
258,2006,February,Australia,483614.0,14815892.0,30636.0,58335419.0,120.62,115.4
259,2006,February,Other third countries,199252.0,5268494.0,26441.0,11025596.0,55.33,61.33
260,2006,March,EU countries,948424.0,25618920.0,27012.0,52867555.0,55.74,60.48
261,2006,March,Third countries,2899911.0,78611316.0,27108.0,211601650.0,72.97,78.89
262,2006,March,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
263,2006,March,Russian Federation,832108.0,22004448.0,26444.0,46861641.0,56.32,62.42
264,2006,March,South Africa,725806.0,18521343.0,25518.0,44443302.0,61.23,70.33
265,2006,March,United States,122151.0,3748302.0,30686.0,14557910.0,119.18,113.83
266,2006,March,Canada,125830.0,3840332.0,30520.0,15429790.0,122.62,117.75
267,2006,March,Colombia,367579.0,9473525.0,25773.0,21142279.0,57.52,65.41
268,2006,March,Australia,491544.0,14859406.0,30230.0,55986444.0,113.9,110.43
269,2006,March,Other third countries,234893.0,6163960.0,26242.0,13180284.0,56.11,62.67
270,2006,April,EU countries,931700.0,24913030.0,26739.0,55303639.0,59.36,65.06
271,2006,April,Third countries,2633367.0,70696067.0,26846.0,187401818.0,71.16,77.69
272,2006,April,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
273,2006,April,Russian Federation,584449.0,15029446.0,25716.0,32123990.0,54.96,62.64
274,2006,April,South Africa,766414.0,19423940.0,25344.0,41539234.0,54.2,62.68
275,2006,April,United States,163634.0,4962141.0,30325.0,16941812.0,103.53,100.06
276,2006,April,Canada,160543.0,4899773.0,30520.0,20004138.0,124.6,119.65
277,2006,April,Colombia,365278.0,9141713.0,25027.0,20783929.0,56.9,66.63
278,2006,April,Australia,384003.0,11711098.0,30497.0,44216349.0,115.15,110.66
279,2006,April,Other third countries,209046.0,5527956.0,26444.0,11792366.0,56.41,62.52
280,2006,May,EU countries,694137.0,18626876.0,26835.0,41375235.0,59.61,65.1
281,2006,May,Third countries,2784882.0,74905310.0,26897.0,197476851.0,70.91,77.27
282,2006,May,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
283,2006,May,Russian Federation,781783.0,20497436.0,26219.0,43703202.0,55.9,62.49
284,2006,May,South Africa,869644.0,21784454.0,25050.0,51638027.0,59.38,69.47
285,2006,May,United States,127808.0,3882854.0,30380.0,14597588.0,114.21,110.18
286,2006,May,Canada,105989.0,3234784.0,30520.0,12765313.0,120.44,115.66
287,2006,May,Colombia,282531.0,7071682.0,25030.0,15475620.0,54.77,64.14
288,2006,May,Australia,428272.0,13088900.0,30562.0,48665262.0,113.63,108.97
289,2006,May,Other third countries,188855.0,5345200.0,28303.0,10631839.0,56.3,58.29
290,2006,June,EU countries,604666.0,16117639.0,26655.0,35131495.0,58.1,63.88
291,2006,June,Third countries,2583616.0,70483046.0,27281.0,186193486.0,72.07,77.42
292,2006,June,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
293,2006,June,Russian Federation,889713.0,23395015.0,26295.0,50262220.0,56.49,62.97
294,2006,June,South Africa,498216.0,12516095.0,25122.0,27135516.0,54.47,63.54
295,2006,June,United States,215045.0,6488186.0,30171.0,21564948.0,100.28,97.41
296,2006,June,Canada,152262.0,4647036.0,30520.0,17741782.0,116.52,111.89
297,2006,June,Colombia,260183.0,6458764.0,24824.0,13753558.0,52.86,62.41
298,2006,June,Australia,442409.0,13548998.0,30626.0,48124245.0,108.78,104.1
299,2006,June,Other third countries,125788.0,3428952.0,27260.0,7611217.0,60.51,65.05
300,2006,July,EU countries,772037.0,20406282.0,26432.0,43809825.0,56.75,62.92
301,2006,July,Third countries,2698855.0,72710822.0,26941.0,179904347.0,66.66,72.52
302,2006,July,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
303,2006,July,Russian Federation,886611.0,23253709.0,26228.0,47992680.0,54.13,60.49
304,2006,July,South Africa,656184.0,16471781.0,25102.0,34625344.0,52.77,61.61
305,2006,July,United States,195571.0,5832964.0,29825.0,16526297.0,84.5,83.04
306,2006,July,Canada,139271.0,4250551.0,30520.0,16281172.0,116.9,112.26
307,2006,July,Colombia,322106.0,8063461.0,25034.0,16567726.0,51.44,60.22
308,2006,July,Australia,341402.0,10497956.0,30750.0,35028769.0,102.6,97.79
309,2006,July,Other third countries,157710.0,4340400.0,27521.0,12882359.0,81.68,86.99
310,2006,August,EU countries,804757.0,21446544.0,26650.0,46193330.0,57.4,63.13
311,2006,August,Third countries,2873067.0,77687851.0,27040.0,198005619.0,68.92,74.7
312,2006,August,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
313,2006,August,Russian Federation,627331.0,16217431.0,25851.0,34931877.0,55.68,63.13
314,2006,August,South Africa,859374.0,21540161.0,25065.0,45591784.0,53.05,62.03
315,2006,August,United States,232334.0,6886625.0,29641.0,19545909.0,84.13,83.18
316,2006,August,Canada,162295.0,4953244.0,30520.0,19315641.0,119.02,114.29
317,2006,August,Colombia,276885.0,6870039.0,24812.0,14551470.0,52.55,62.08
318,2006,August,Australia,402530.0,12422048.0,30860.0,44754225.0,111.18,105.59
319,2006,August,Other third countries,312318.0,8798303.0,28171.0,19314713.0,61.84,64.34
320,2006,September,EU countries,788236.0,21129284.0,26806.0,46206365.0,58.62,64.09
321,2006,September,Third countries,2705906.0,72843013.0,26920.0,188708310.0,69.74,75.93
322,2006,September,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
323,2006,September,Russian Federation,789962.0,20616009.0,26097.0,45672119.0,57.82,64.93
324,2006,September,South Africa,490002.0,12241263.0,24982.0,26973898.0,55.05,64.58
325,2006,September,United States,246740.0,7306591.0,29613.0,23889469.0,96.82,95.82
326,2006,September,Canada,104077.0,3176430.0,30520.0,11176251.0,107.38,103.12
327,2006,September,Colombia,502810.0,12454094.0,24769.0,26495389.0,52.69,62.35
328,2006,September,Australia,396009.0,12170034.0,30732.0,42741874.0,107.93,102.93
329,2006,September,Other third countries,176306.0,4878592.0,27671.0,11759310.0,66.7,70.64
330,2006,October,EU countries,798326.0,21489776.0,26919.0,48342849.0,60.56,65.93
331,2006,October,Third countries,2956804.0,79311220.0,26823.0,201036905.0,67.99,74.29
332,2006,October,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
333,2006,October,Russian Federation,668688.0,17664132.0,26416.0,40593315.0,60.71,67.35
334,2006,October,South Africa,828242.0,20841415.0,25163.0,44557543.0,53.8,62.66
335,2006,October,United States,281042.0,8316761.0,29593.0,23981211.0,85.33,84.51
336,2006,October,Canada,103694.0,3164741.0,30520.0,11669805.0,112.54,108.07
337,2006,October,Colombia,406072.0,9994394.0,24612.0,22749899.0,56.02,66.71
338,2006,October,Australia,339333.0,10490584.0,30915.0,38354183.0,113.03,107.15
339,2006,October,Other third countries,329733.0,8839193.0,26807.0,19130949.0,58.02,63.43
340,2006,November,EU countries,621279.0,16871912.0,27157.0,38540605.0,62.03,66.95
341,2006,November,Third countries,2396404.0,64532877.0,26929.0,165051800.0,68.87,74.96
342,2006,November,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
343,2006,November,Russian Federation,547925.0,14321439.0,26138.0,32810850.0,59.88,67.15
344,2006,November,South Africa,462350.0,11601363.0,25092.0,25071787.0,54.23,63.34
345,2006,November,United States,135899.0,4139771.0,30462.0,14018398.0,103.15,99.24
346,2006,November,Canada,85764.0,2617518.0,30520.0,8946112.0,104.31,100.17
347,2006,November,Colombia,464536.0,11889287.0,25594.0,26337778.0,56.7,64.92
348,2006,November,Australia,297361.0,9172518.0,30846.0,32614074.0,109.68,104.21
349,2006,November,Other third countries,402569.0,10790981.0,26805.0,25252801.0,62.73,68.59
350,2006,December,EU countries,715167.0,19174349.0,26811.0,43511298.0,60.84,66.51
351,2006,December,Third countries,2889766.0,78427043.0,27140.0,199740716.0,69.12,74.64
352,2006,December,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
353,2006,December,Russian Federation,922237.0,24042655.0,26070.0,52086486.0,56.48,63.49
354,2006,December,South Africa,455349.0,11376250.0,24984.0,23478880.0,51.56,60.49
355,2006,December,United States,143410.0,4275592.0,29814.0,12978379.0,90.5,88.96
356,2006,December,Canada,183880.0,5612018.0,30520.0,20048655.0,109.03,104.7
357,2006,December,Colombia,370279.0,9477292.0,25595.0,20056637.0,54.17,62.02
358,2006,December,Australia,411119.0,12364995.0,30076.0,42211304.0,102.67,100.05
359,2006,December,Other third countries,403492.0,11278241.0,27952.0,28880375.0,71.58,75.05
360,2007,January,EU countries,537679.0,14596087.0,27146.0,32642985.0,60.71,65.55
